2025-04-20 03:30:14 | Episode 1620/3000 | Score:  33 | Reward: 213.9 | Epsilon: 0.01586440 | Steps: 1095
2025-04-20 03:31:26 | Episode 1621/3000 | Score:  36 | Reward: 237.6 | Epsilon: 0.01580095 | Steps: 1161
2025-04-20 03:32:37 | Episode 1622/3000 | Score:  32 | Reward: 194.4 | Epsilon: 0.01573774 | Steps: 1189
2025-04-20 03:33:27 | Episode 1623/3000 | Score:  18 | Reward: 94.2 | Epsilon: 0.01567479 | Steps: 777
2025-04-20 03:35:09 | Episode 1624/3000 | Score:  43 | Reward: 250.3 | Epsilon: 0.01561209 | Steps: 1741
2025-04-20 03:35:54 | Episode 1625/3000 | Score:  19 | Reward: 111.0 | Epsilon: 0.01554964 | Steps: 710
2025-04-20 03:36:24 | Episode 1626/3000 | Score:  13 | Reward: 80.5 | Epsilon: 0.01548744 | Steps: 409
2025-04-20 03:36:49 | Episode 1627/3000 | Score:   7 | Reward: 27.2 | Epsilon: 0.01542549 | Steps: 336
2025-04-20 03:37:11 | Episode 1628/3000 | Score:   6 | Reward: 24.3 | Epsilon: 0.01536379 | Steps: 264
2025-04-20 03:38:05 | Episode 1629/3000 | Score:  25 | Reward: 156.5 | Epsilon: 0.01530234 | Steps: 861
2025-04-20 03:38:19 | Episode 1630/3000 | Score:   0 | Reward: -23.0 | Epsilon: 0.01524113 | Steps: 131
2025-04-20 03:38:35 | Episode 1631/3000 | Score:   2 | Reward: -6.0 | Epsilon: 0.01518016 | Steps: 163
2025-04-20 03:38:56 | Episode 1632/3000 | Score:   4 | Reward: 5.3 | Epsilon: 0.01511944 | Steps: 252
2025-04-20 03:39:40 | Episode 1633/3000 | Score:  12 | Reward: 42.0 | Epsilon: 0.01505897 | Steps: 693
2025-04-20 03:40:27 | Episode 1634/3000 | Score:  18 | Reward: 98.2 | Epsilon: 0.01499873 | Steps: 737
2025-04-20 03:40:43 | Episode 1635/3000 | Score:   1 | Reward: -15.9 | Epsilon: 0.01493873 | Steps: 161
2025-04-20 03:41:08 | Episode 1636/3000 | Score:   4 | Reward: -2.8 | Epsilon: 0.01487898 | Steps: 333
2025-04-20 03:41:48 | Episode 1637/3000 | Score:  19 | Reward: 122.1 | Epsilon: 0.01481946 | Steps: 599
2025-04-20 03:42:32 | Episode 1638/3000 | Score:  15 | Reward: 72.8 | Epsilon: 0.01476019 | Steps: 688
2025-04-20 03:43:13 | Episode 1639/3000 | Score:  21 | Reward: 140.4 | Epsilon: 0.01470115 | Steps: 618
